日期,经度,纬度,高程,日降雨量,涌水量
2024-03-12,401223.552,3044155.756,610,1.421,46.5
2024-03-13,401223.552,3044155.756,610,2.0,46.125
2024-03-14,401223.552,3044155.756,610,0.0,45.75
2024-03-15,401223.552,3044155.756,610,0.0,45.375
2024-03-16,401223.552,3044155.756,610,0.0,45.0
2024-03-17,401223.552,3044155.756,610,0.0,44.167
2024-03-18,401223.552,3044155.756,610,0.0,43.333
2024-03-19,401223.552,3044155.756,610,0.051,42.5
2024-03-20,401223.552,3044155.756,610,0.149,41.667
2024-03-21,401223.552,3044155.756,610,0.0,40.833
2024-03-22,401223.552,3044155.756,610,0.0,40.0
2024-03-23,401223.552,3044155.756,610,0.0,40.0
2024-03-24,401223.552,3044155.756,610,0.0,40.0
2024-03-25,401223.552,3044155.756,610,0.0,40.0
2024-03-26,401223.552,3044155.756,610,0.0,40.0
2024-03-27,401223.552,3044155.756,610,4.179,40.0
2024-03-28,401223.552,3044155.756,610,5.183,40.0
2024-03-29,401223.552,3044155.756,610,0.039,40.0
2024-03-30,401223.552,3044155.756,610,1.066,39.714
2024-03-31,401223.552,3044155.756,610,2.134,39.429
2024-04-01,401223.552,3044155.756,610,0.0,39.143
2024-04-02,401223.552,3044155.756,610,0.0,38.857
2024-04-03,401223.552,3044155.756,610,0.0,38.571
2024-04-04,401223.552,3044155.756,610,0.0,38.286
2024-04-05,401223.552,3044155.756,610,0.086,38.0
2024-04-06,401223.552,3044155.756,610,0.391,37.625
2024-04-07,401223.552,3044155.756,610,0.323,37.25
2024-04-08,401223.552,3044155.756,610,0.0,36.875
2024-04-09,401223.552,3044155.756,610,0.0,36.5
2024-04-10,401223.552,3044155.756,610,0.215,36.125
2024-04-11,401223.552,3044155.756,610,0.185,35.75
2024-04-12,401223.552,3044155.756,610,0.0,35.375
2024-04-13,401223.552,3044155.756,610,0.0,35.0
2024-04-14,401223.552,3044155.756,610,0.0,35.0
2024-04-15,401223.552,3044155.756,610,0.0,35.0
2024-04-16,401223.552,3044155.756,610,0.0,35.0
2024-04-17,401223.552,3044155.756,610,2.149,35.0
2024-04-18,401223.552,3044155.756,610,3.257,35.0
2024-04-19,401223.552,3044155.756,610,4.497,35.0
2024-04-20,401223.552,3044155.756,610,6.45,35.0
2024-04-21,401223.552,3044155.756,610,0.901,34.286
2024-04-22,401223.552,3044155.756,610,3.199,33.571
2024-04-23,401223.552,3044155.756,610,4.241,32.857
2024-04-24,401223.552,3044155.756,610,0.26,32.143
2024-04-25,401223.552,3044155.756,610,0.0,31.429
2024-04-26,401223.552,3044155.756,610,0.0,30.714
2024-04-27,401223.552,3044155.756,610,0.0,30.0
2024-04-28,401223.552,3044155.756,610,0.0,30.0
2024-04-29,401223.552,3044155.756,610,0.49,30.0
2024-04-30,401223.552,3044155.756,610,1.744,30.0
2024-05-01,401223.552,3044155.756,610,1.566,30.0
2024-05-02,401223.552,3044155.756,610,0.0,30.0
2024-05-03,401223.552,3044155.756,610,0.213,30.0
2024-05-04,401223.552,3044155.756,610,4.776,30.0
2024-05-05,401223.552,3044155.756,610,0.011,30.0
2024-05-06,401223.552,3044155.756,610,6.953,30.0
2024-05-07,401223.552,3044155.756,610,10.717,30.0
2024-05-08,401223.552,3044155.756,610,5.388,30.0
2024-05-09,401223.552,3044155.756,610,3.532,30.0
2024-05-10,401223.552,3044155.756,610,0.221,30.0
2024-05-11,401223.552,3044155.756,610,4.495,30.0
2023-01-01,401223.552,3044155.756,670,1.747,30.0
2023-01-02,401223.552,3044155.756,670,3.16,30.0
2023-01-03,401223.552,3044155.756,670,0.857,30.0
2023-01-04,401223.552,3044155.756,670,1.712,30.0
2023-01-05,401223.552,3044155.756,670,1.942,30.0
2023-01-06,401223.552,3044155.756,670,0.201,29.167
2023-01-07,401223.552,3044155.756,670,0.006,28.333
2023-01-08,401223.552,3044155.756,670,0.043,27.5
2023-01-09,401223.552,3044155.756,670,0.099,26.667
2023-01-10,401223.552,3044155.756,670,0.266,25.833
2023-01-11,401223.552,3044155.756,670,0.365,25.0
2023-01-12,401223.552,3044155.756,670,0.176,25.0
2023-01-13,401223.552,3044155.756,670,2.052,25.0
2023-01-14,401223.552,3044155.756,670,3.953,25.0
2023-01-15,401223.552,3044155.756,670,3.943,25.0
2023-01-16,401223.552,3044155.756,670,1.413,25.0
2023-01-17,401223.552,3044155.756,670,2.615,25.0
2023-01-18,401223.552,3044155.756,670,0.636,25.0
2023-01-19,401223.552,3044155.756,670,0.41,25.0
2023-01-20,401223.552,3044155.756,670,0.951,25.0
2023-01-21,401223.552,3044155.756,670,1.063,25.0
2023-01-22,401223.552,3044155.756,670,0.726,25.0
2023-01-23,401223.552,3044155.756,670,4.415,25.0
2023-01-24,401223.552,3044155.756,670,4.727,25.0
2023-01-25,401223.552,3044155.756,670,0.187,25.0
2023-01-26,401223.552,3044155.756,670,2.155,25.0
2023-01-27,401223.552,3044155.756,670,3.925,25.0
2023-01-28,401223.552,3044155.756,670,0.672,25.0
2023-01-29,401223.552,3044155.756,670,0.013,25.0
2023-01-30,401223.552,3044155.756,670,0.006,25.0
2023-01-31,401223.552,3044155.756,670,0.047,25.0
2023-02-01,401223.552,3044155.756,670,0.231,25.0
2023-02-02,401223.552,3044155.756,670,1.454,25.0
2023-02-03,401223.552,3044155.756,670,0.332,25.0
2023-02-04,401223.552,3044155.756,670,2.133,25.0
2023-02-05,401223.552,3044155.756,670,1.465,25.0
2023-02-06,401223.552,3044155.756,670,1.778,25.0
2023-02-07,401223.552,3044155.756,670,3.46,25.0
2023-02-08,401223.552,3044155.756,670,2.313,25.0
2023-02-09,401223.552,3044155.756,670,1.911,25.0
2023-02-10,401223.552,3044155.756,670,1.164,25.0
2023-02-11,401223.552,3044155.756,670,1.068,25.0
2023-02-12,401223.552,3044155.756,670,5.228,25.0
2023-02-13,401223.552,3044155.756,670,5.776,25.0
2023-02-14,401223.552,3044155.756,670,1.567,25.0
2023-02-15,401223.552,3044155.756,670,1.783,25.0
2023-02-16,401223.552,3044155.756,670,0.524,25.0
2023-02-17,401223.552,3044155.756,670,0.101,25.0
2023-02-18,401223.552,3044155.756,670,2.087,25.0
2023-02-19,401223.552,3044155.756,670,1.072,25.0
2023-02-20,401223.552,3044155.756,670,1.6,25.0
2023-02-21,401223.552,3044155.756,670,3.862,25.0
2023-02-22,401223.552,3044155.756,670,3.581,25.0
2023-02-23,401223.552,3044155.756,670,3.151,25.0
2023-02-24,401223.552,3044155.756,670,2.651,25.0
2023-02-25,401223.552,3044155.756,670,1.281,25.0
2023-02-26,401223.552,3044155.756,670,0.037,25.0
2023-02-27,401223.552,3044155.756,670,0.286,25.0
2023-02-28,401223.552,3044155.756,670,1.859,25.0
2023-03-01,401223.552,3044155.756,670,4.526,25.0
2023-03-02,401223.552,3044155.756,670,2.927,25.0
2023-03-03,401223.552,3044155.756,670,2.293,25.0
2023-03-04,401223.552,3044155.756,670,0.772,25.0
2023-03-05,401223.552,3044155.756,670,0.645,25.0
2023-03-06,401223.552,3044155.756,670,2.172,25.0
2023-03-07,401223.552,3044155.756,670,3.028,25.0
2023-03-08,401223.552,3044155.756,670,2.25,25.0
2023-03-09,401223.552,3044155.756,670,0.936,25.0
2023-03-10,401223.552,3044155.756,670,1.975,25.0
2023-03-11,401223.552,3044155.756,670,7.304,25.0
2023-03-12,401223.552,3044155.756,670,19.985,25.0
2023-03-13,401223.552,3044155.756,670,1.577,25.0
2023-03-14,401223.552,3044155.756,670,0.22,25.0
2023-03-15,401223.552,3044155.756,670,1.197,25.0
2023-03-16,401223.552,3044155.756,670,2.691,25.0
2023-03-17,401223.552,3044155.756,670,2.275,25.0
2023-03-18,401223.552,3044155.756,670,2.664,25.0
2023-03-19,401223.552,3044155.756,670,1.623,25.0
2023-03-20,401223.552,3044155.756,670,1.287,25.0
2023-03-21,401223.552,3044155.756,670,1.663,25.0
2023-03-22,401223.552,3044155.756,670,6.254,25.0
2023-03-23,401223.552,3044155.756,670,3.577,25.0
2023-03-24,401223.552,3044155.756,670,1.65,25.0
2023-03-25,401223.552,3044155.756,670,3.203,25.0
2023-03-26,401223.552,3044155.756,670,4.739,25.0
2023-03-27,401223.552,3044155.756,670,5.805,25.0
2023-03-28,401223.552,3044155.756,670,4.596,25.0
2023-03-29,401223.552,3044155.756,670,1.468,25.0
2023-03-30,401223.552,3044155.756,670,0.423,25.0
2023-03-31,401223.552,3044155.756,670,2.13,25.0
2023-04-01,401223.552,3044155.756,670,0.188,25.0
2023-04-02,401223.552,3044155.756,670,1.038,25.0
2023-04-03,401223.552,3044155.756,670,2.637,25.0
2023-04-04,401223.552,3044155.756,670,1.594,25.0
2023-04-05,401223.552,3044155.756,670,4.984,25.0
2023-04-06,401223.552,3044155.756,670,6.27,25.0
2023-04-07,401223.552,3044155.756,670,1.655,25.0
2023-04-08,401223.552,3044155.756,670,1.417,25.0
2023-04-09,401223.552,3044155.756,670,0.866,25.0
2023-04-10,401223.552,3044155.756,670,1.125,25.0
2023-04-11,401223.552,3044155.756,670,2.647,25.0
2023-04-12,401223.552,3044155.756,670,0.533,25.0
2023-04-13,401223.552,3044155.756,670,1.718,25.0
2023-04-14,401223.552,3044155.756,670,8.322,25.0
2023-04-15,401223.552,3044155.756,670,8.822,25.0
2023-04-16,401223.552,3044155.756,670,0.037,25.0
2023-04-17,401223.552,3044155.756,670,1.288,25.0
2023-04-18,401223.552,3044155.756,670,8.815,25.0
2023-04-19,401223.552,3044155.756,670,2.695,25.0
2023-04-20,401223.552,3044155.756,670,5.636,25.0
2023-04-21,401223.552,3044155.756,670,5.605,25.0
2023-04-22,401223.552,3044155.756,670,4.142,25.0
2023-04-23,401223.552,3044155.756,670,3.443,25.0
2023-04-24,401223.552,3044155.756,670,4.214,25.0
2023-04-25,401223.552,3044155.756,670,0.784,25.0
2023-04-26,401223.552,3044155.756,670,2.143,25.0
2023-04-27,401223.552,3044155.756,670,0.866,25.0
2023-04-28,401223.552,3044155.756,670,13.999,25.0
2023-04-29,401223.552,3044155.756,670,3.317,25.0
2023-04-30,401223.552,3044155.756,670,0.265,25.0
2023-05-01,401223.552,3044155.756,670,0.484,25.0
2023-05-02,401223.552,3044155.756,670,0.996,25.0
2023-05-03,401223.552,3044155.756,670,0.263,25.0
2023-05-04,401223.552,3044155.756,670,1.424,25.0
2023-05-05,401223.552,3044155.756,670,3.938,25.0
2023-05-06,401223.552,3044155.756,670,5.408,25.0
2023-05-07,401223.552,3044155.756,670,3.243,25.0
2023-05-08,401223.552,3044155.756,670,7.224,25.0
2023-05-09,401223.552,3044155.756,670,6.471,25.0
2023-05-10,401223.552,3044155.756,670,7.278,25.0
2023-05-11,401223.552,3044155.756,670,5.701,25.0
2023-05-12,401223.552,3044155.756,670,0.861,25.0
2023-05-13,401223.552,3044155.756,670,0.721,25.0
2023-05-14,401223.552,3044155.756,670,0.01,25.0
2023-05-15,401223.552,3044155.756,670,0.197,25.0
2023-05-16,401223.552,3044155.756,670,0.128,25.0
2023-05-17,401223.552,3044155.756,670,2.667,25.0
2023-05-18,401223.552,3044155.756,670,5.087,25.0
2023-05-19,401223.552,3044155.756,670,10.411,25.0
2023-05-20,401223.552,3044155.756,670,3.336,25.0
2023-05-21,401223.552,3044155.756,670,8.08,25.0
2023-05-22,401223.552,3044155.756,670,2.35,25.0
2023-05-23,401223.552,3044155.756,670,0.174,25.0
2023-05-24,401223.552,3044155.756,670,0.656,25.0
2023-05-25,401223.552,3044155.756,670,3.075,25.0
2023-05-26,401223.552,3044155.756,670,1.318,25.0
2023-05-27,401223.552,3044155.756,670,2.701,25.0
2023-05-28,401223.552,3044155.756,670,1.192,25.0
2023-05-29,401223.552,3044155.756,670,1.731,25.0
2023-05-30,401223.552,3044155.756,670,6.552,25.0
2023-05-31,401223.552,3044155.756,670,12.877,25.0
2023-06-01,401223.552,3044155.756,670,21.218,25.0
2023-06-02,401223.552,3044155.756,670,6.422,25.0
2023-06-03,401223.552,3044155.756,670,5.392,25.0
2023-06-04,401223.552,3044155.756,670,4.177,25.0
2023-06-05,401223.552,3044155.756,670,3.262,25.0
2023-06-06,401223.552,3044155.756,670,0.24,25.0
2023-06-07,401223.552,3044155.756,670,2.729,25.0
2023-06-08,401223.552,3044155.756,670,7.139,25.0
2023-06-09,401223.552,3044155.756,670,0.769,25.0
2023-06-10,401223.552,3044155.756,670,0.006,25.0
2023-06-11,401223.552,3044155.756,670,0.586,25.0
2023-06-12,401223.552,3044155.756,670,10.311,25.0
2023-06-13,401223.552,3044155.756,670,4.297,25.0
2023-06-14,401223.552,3044155.756,670,17.09,25.0
2023-06-15,401223.552,3044155.756,670,8.189,25.0
2023-06-16,401223.552,3044155.756,670,2.114,25.0
2023-06-17,401223.552,3044155.756,670,2.551,25.0
2023-06-18,401223.552,3044155.756,670,2.93,25.0
2023-06-19,401223.552,3044155.756,670,12.428,25.0
2023-06-20,401223.552,3044155.756,670,9.305,25.0
2023-06-21,401223.552,3044155.756,670,17.877,25.0
2023-06-22,401223.552,3044155.756,670,1.063,25.0
2023-06-23,401223.552,3044155.756,670,2.098,23.883
2023-06-24,401223.552,3044155.756,670,1.219,22.766
2023-06-25,401223.552,3044155.756,670,0.114,21.649
2023-06-26,401223.552,3044155.756,670,0.36,20.531
2023-06-27,401223.552,3044155.756,670,0.007,19.414
2023-06-28,401223.552,3044155.756,670,3.077,18.297
2023-06-29,401223.552,3044155.756,670,5.332,17.18
2023-06-30,401223.552,3044155.756,670,4.964,17.18
2023-07-01,401223.552,3044155.756,670,2.301,17.18
2023-07-02,401223.552,3044155.756,670,2.955,17.18
2023-07-03,401223.552,3044155.756,670,28.755,17.18
2023-07-04,401223.552,3044155.756,670,17.698,17.18
2023-07-05,401223.552,3044155.756,670,0.006,17.18
2023-07-06,401223.552,3044155.756,670,0.426,17.18
2023-07-07,401223.552,3044155.756,670,18.664,17.38
2023-07-08,401223.552,3044155.756,670,14.752,17.58
2023-07-09,401223.552,3044155.756,670,0.671,17.78
2023-07-10,401223.552,3044155.756,670,0.156,17.98
2023-07-11,401223.552,3044155.756,670,2.832,18.18
2023-07-12,401223.552,3044155.756,670,5.618,18.38
2023-07-13,401223.552,3044155.756,670,13.176,18.58
2023-07-14,401223.552,3044155.756,670,1.834,18.457
2023-07-15,401223.552,3044155.756,670,0.006,18.334
2023-07-16,401223.552,3044155.756,670,0.006,18.211
2023-07-17,401223.552,3044155.756,670,0.081,18.089
2023-07-18,401223.552,3044155.756,670,0.115,17.966
2023-07-19,401223.552,3044155.756,670,14.893,17.843
2023-07-20,401223.552,3044155.756,670,15.754,17.72
2023-07-21,401223.552,3044155.756,670,11.376,17.784
2023-07-22,401223.552,3044155.756,670,0.147,17.849
2023-07-23,401223.552,3044155.756,670,0.925,17.913
2023-07-24,401223.552,3044155.756,670,11.861,17.977
2023-07-25,401223.552,3044155.756,670,17.807,18.041
2023-07-26,401223.552,3044155.756,670,14.6,18.106
2023-07-27,401223.552,3044155.756,670,29.919,18.17
2023-07-28,401223.552,3044155.756,670,3.775,18.12
2023-07-29,401223.552,3044155.756,670,0.691,18.07
2023-07-30,401223.552,3044155.756,670,3.725,18.02
2023-07-31,401223.552,3044155.756,670,17.763,17.97
2023-08-01,401223.552,3044155.756,670,10.583,17.92
2023-08-02,401223.552,3044155.756,670,5.523,17.87
2023-08-03,401223.552,3044155.756,670,3.957,17.82
2023-08-04,401223.552,3044155.756,670,13.026,17.846
2023-08-05,401223.552,3044155.756,670,12.168,17.871
2023-08-06,401223.552,3044155.756,670,13.103,17.897
2023-08-07,401223.552,3044155.756,670,6.248,17.923
2023-08-08,401223.552,3044155.756,670,7.088,17.949
2023-08-09,401223.552,3044155.756,670,10.196,17.974
2023-08-10,401223.552,3044155.756,670,5.224,18.0
2023-08-11,401223.552,3044155.756,670,8.858,18.0
2023-08-12,401223.552,3044155.756,670,4.072,18.0
2023-08-13,401223.552,3044155.756,670,0.093,18.0
2023-08-14,401223.552,3044155.756,670,0.061,18.0
2023-08-15,401223.552,3044155.756,670,1.839,18.0
2023-08-16,401223.552,3044155.756,670,2.52,18.0
2023-08-17,401223.552,3044155.756,670,14.437,18.0
2023-08-18,401223.552,3044155.756,670,12.114,18.0
2023-08-19,401223.552,3044155.756,670,18.894,18.0
2023-08-20,401223.552,3044155.756,670,13.549,18.0
2023-08-21,401223.552,3044155.756,670,22.641,18.0
2023-08-22,401223.552,3044155.756,670,1.798,18.0
2023-08-23,401223.552,3044155.756,670,19.719,18.0
2023-08-24,401223.552,3044155.756,670,20.582,18.0
2023-08-25,401223.552,3044155.756,670,5.89,18.0
2023-08-26,401223.552,3044155.756,670,10.337,18.0
2023-08-27,401223.552,3044155.756,670,8.659,18.0
2023-08-28,401223.552,3044155.756,670,1.612,18.0
2023-08-29,401223.552,3044155.756,670,1.821,18.0
2023-08-30,401223.552,3044155.756,670,4.127,18.0
2023-08-31,401223.552,3044155.756,670,0.133,18.0
2023-09-01,401223.552,3044155.756,670,2.195,18.0
2023-09-02,401223.552,3044155.756,670,0.019,18.0
2023-09-03,401223.552,3044155.756,670,0.035,18.0
2023-09-04,401223.552,3044155.756,670,0.588,18.0
2023-09-05,401223.552,3044155.756,670,0.032,18.0
2023-09-06,401223.552,3044155.756,670,1.861,18.0
2023-09-07,401223.552,3044155.756,670,2.556,18.0
2023-09-08,401223.552,3044155.756,670,1.387,18.0
2023-09-09,401223.552,3044155.756,670,15.73,18.0
2023-09-10,401223.552,3044155.756,670,2.887,18.0
2023-09-11,401223.552,3044155.756,670,16.649,18.0
2023-09-12,401223.552,3044155.756,670,5.307,18.0
2023-09-13,401223.552,3044155.756,670,0.803,18.0
2023-09-14,401223.552,3044155.756,670,0.011,18.0
2023-09-15,401223.552,3044155.756,670,0.071,18.0
2023-09-16,401223.552,3044155.756,670,0.042,18.0
2023-09-17,401223.552,3044155.756,670,0.713,18.0
2023-09-18,401223.552,3044155.756,670,2.023,18.0
2023-09-19,401223.552,3044155.756,670,16.716,18.0
2023-09-20,401223.552,3044155.756,670,18.546,18.0
2023-09-21,401223.552,3044155.756,670,9.754,18.0
2023-09-22,401223.552,3044155.756,670,6.079,18.0
2023-09-23,401223.552,3044155.756,670,2.212,18.0
2023-09-24,401223.552,3044155.756,670,4.073,18.0
2023-09-25,401223.552,3044155.756,670,7.924,18.0
2023-09-26,401223.552,3044155.756,670,1.773,18.0
2023-09-27,401223.552,3044155.756,670,2.546,18.0
2023-09-28,401223.552,3044155.756,670,9.514,18.0
2023-09-29,401223.552,3044155.756,670,2.285,20.143
2023-09-30,401223.552,3044155.756,670,2.237,22.286
2023-10-01,401223.552,3044155.756,670,2.042,24.429
2023-10-02,401223.552,3044155.756,670,3.449,26.571
2023-10-03,401223.552,3044155.756,670,2.353,28.714
2023-10-04,401223.552,3044155.756,670,5.877,30.857
2023-10-05,401223.552,3044155.756,670,12.409,33.0
2023-10-06,401223.552,3044155.756,670,13.773,32.571
2023-10-07,401223.552,3044155.756,670,13.352,32.143
2023-10-08,401223.552,3044155.756,670,4.657,31.714
2023-10-09,401223.552,3044155.756,670,5.811,31.286
2023-10-10,401223.552,3044155.756,670,2.437,30.857
2023-10-11,401223.552,3044155.756,670,3.013,30.429
2023-10-12,401223.552,3044155.756,670,5.791,30.0
2023-10-13,401223.552,3044155.756,670,11.172,30.0
2023-10-14,401223.552,3044155.756,670,1.109,30.0
2023-10-15,401223.552,3044155.756,670,1.114,30.0
2023-10-16,401223.552,3044155.756,670,1.261,30.0
2023-10-17,401223.552,3044155.756,670,0.959,30.0
2023-10-18,401223.552,3044155.756,670,3.811,30.0
2023-10-19,401223.552,3044155.756,670,4.114,30.0
2023-10-20,401223.552,3044155.756,670,0.081,30.0
2023-10-21,401223.552,3044155.756,670,0.084,30.0
2023-10-22,401223.552,3044155.756,670,0.31,30.0
2023-10-23,401223.552,3044155.756,670,0.611,30.0
2023-10-24,401223.552,3044155.756,670,3.22,30.0
2023-10-25,401223.552,3044155.756,670,3.445,30.0
2023-10-26,401223.552,3044155.756,670,5.756,30.0
2023-10-27,401223.552,3044155.756,670,1.747,30.0
2023-10-28,401223.552,3044155.756,670,0.686,30.0
2023-10-29,401223.552,3044155.756,670,0.825,30.0
2023-10-30,401223.552,3044155.756,670,0.428,30.0
2023-10-31,401223.552,3044155.756,670,0.469,30.0
2023-11-01,401223.552,3044155.756,670,0.332,30.0
2023-11-02,401223.552,3044155.756,670,1.713,30.0
2023-11-03,401223.552,3044155.756,670,6.605,30.0
2023-11-04,401223.552,3044155.756,670,1.462,30.0
2023-11-05,401223.552,3044155.756,670,2.768,30.0
2023-11-06,401223.552,3044155.756,670,0.377,30.0
2023-11-07,401223.552,3044155.756,670,0.334,30.0
2023-11-08,401223.552,3044155.756,670,1.785,30.0
2023-11-09,401223.552,3044155.756,670,1.756,30.0
2023-11-10,401223.552,3044155.756,670,1.864,30.0
2023-11-11,401223.552,3044155.756,670,4.122,30.0
2023-11-12,401223.552,3044155.756,670,8.955,30.0
2023-11-13,401223.552,3044155.756,670,0.963,30.0
2023-11-14,401223.552,3044155.756,670,0.547,30.0
2023-11-15,401223.552,3044155.756,670,5.23,30.0
2023-11-16,401223.552,3044155.756,670,2.18,30.0
2023-11-17,401223.552,3044155.756,670,0.007,30.0
2023-11-18,401223.552,3044155.756,670,4.838,30.0
2023-11-19,401223.552,3044155.756,670,0.01,30.0
2023-11-20,401223.552,3044155.756,670,0.259,30.0
2023-11-21,401223.552,3044155.756,670,1.371,30.0
2023-11-22,401223.552,3044155.756,670,0.375,30.0
2023-11-23,401223.552,3044155.756,670,0.389,30.0
2023-11-24,401223.552,3044155.756,670,0.583,29.5
2023-11-25,401223.552,3044155.756,670,2.389,29.0
2023-11-26,401223.552,3044155.756,670,2.016,28.5
2023-11-27,401223.552,3044155.756,670,0.48,28.0
2023-11-28,401223.552,3044155.756,670,1.008,27.5
2023-11-29,401223.552,3044155.756,670,3.373,27.0
2023-11-30,401223.552,3044155.756,670,4.979,26.5
2023-12-01,401223.552,3044155.756,670,2.496,26.0
2023-12-02,401223.552,3044155.756,670,2.149,26.0
2023-12-03,401223.552,3044155.756,670,1.537,26.0
2023-12-04,401223.552,3044155.756,670,0.472,26.0
2023-12-05,401223.552,3044155.756,670,1.666,26.0
2023-12-06,401223.552,3044155.756,670,2.142,26.0
2023-12-07,401223.552,3044155.756,670,0.005,26.0
2023-12-08,401223.552,3044155.756,670,0.264,26.0
2023-12-09,401223.552,3044155.756,670,0.295,26.0
2023-12-10,401223.552,3044155.756,670,1.363,26.0
2023-12-11,401223.552,3044155.756,670,2.959,26.0
2023-12-12,401223.552,3044155.756,670,1.038,26.0
2023-12-13,401223.552,3044155.756,670,0.015,26.0
2023-12-14,401223.552,3044155.756,670,0.435,26.0
